city|location|price|bedrooms|baths|size
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|17500000|3|4|1125
Lahore|Bahria Town - Nargis Extension, Bahria Town - Sector C|33500000|5|6|2250
Lahore|LDA Avenue, Lahore|37000000|6|6|2250
Lahore|Jubilee Town - Block F, Jubilee Town|18000000|5|6|1125
Lahore|Jubilee Town - Block A, Jubilee Town|30000000|6|6|2250
Lahore|Jubilee Town - Block C, Jubilee Town|12500000|3|4|675
Lahore|Jubilee Town - Block C, Jubilee Town|16000000|5|6|675
Lahore|Swiss Farms, Bedian Road|56000000|2|3|18000
Lahore|Paragon City, Lahore|19000000|3|4|1125
Lahore|Park View City, Lahore|16000000|4|5|1125
Lahore|Park View City, Lahore|16000000|4|5|1125
Lahore|DHA 9 Town, DHA Defence|46000000|5|6|1800
Lahore|Park View City, Lahore|30000000|4|5|2250
Lahore|DHA Phase 5, DHA Defence|90000000|7|6|4500
Lahore|DHA Phase 1 - Block D, DHA Phase 1|64500000|5|5|4500
Lahore|DHA Phase 6 - Block L, DHA Phase 6|160000000|5|6|4500
Lahore|Askari 10 - Sector S, Askari 10|77700000|5|5|3375
Lahore|Park View City, Lahore|16500000|4|4|1125
Lahore|Bahria Town - Sector C, Bahria Town|45000000|5|7|2250
Lahore|Askari 10 - Sector F, Askari 10|85500000|5|6|4500
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|67500000|5|6|4500
Lahore|Gulberg 3, Gulberg|38000000|3|4|1822
Lahore|Pak Arab Housing Society Phase 1, Pak Arab Housing Society|14000000|3|4|1125
Lahore|Park View City, Lahore|11500000|3|4|788
Lahore|New Iqbal Park Cantt, Cantt|27500000|6|6|1350
Lahore|DHA Phase 8, DHA Defence|43000000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|38000000|4|5|2250
Lahore|Jubilee Town - Block E, Jubilee Town|18500000|4|4|1125
Lahore|Jubilee Town - Block F, Jubilee Town|19500000|6|6|1125
Lahore|Jubilee Town - Block C, Jubilee Town|12800000|3|3|675
Lahore|Jubilee Town - Block E, Jubilee Town|22500000|6|6|1125
Lahore|Jubilee Town - Block F, Jubilee Town|21500000|6|6|1125
Lahore|DHA Phase 2 - Block U, DHA Phase 2|145000000|5|5|9000
Lahore|DHA Phase 2 - Block S, DHA Phase 2|75000000|3|3|4500
Lahore|DHA 9 Town, DHA Defence|21500000|3|4|1125
Lahore|DHA Phase 6 - Block L, DHA Phase 6|66000000|5|6|4500
Lahore|DHA Phase 5 - Block E, DHA Phase 5|75000000|6|7|4500
Lahore|DHA Phase 5, DHA Defence|81000000|6|7|4500
Lahore|DHA Phase 7 - Block R, DHA Phase 7|63000000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|22000000|3|4|1125
Lahore|Park View City - Sapphire Block, Park View City|32000000|4|5|1800
Lahore|DHA 9 Town, DHA Defence|18500000|3|4|1125
Lahore|DHA 9 Town - Block B, DHA 9 Town|20000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|480000000|7|6|9000
Lahore|Canal Garden - Tip Sector, Canal Garden|43500000|6|7|2475
Lahore|Wapda Town Phase 1, Wapda Town|32500000|4|5|2250
Lahore|Wapda Town Phase 1 - Block E1, Wapda Town Phase 1|102500000|6|6|4500
Lahore|Askari 11 - Sector B Apartments, Askari 11|26500000|3|3|2250
Lahore|DHA 11 Rahbar, Lahore|24000000|3|4|1125
Lahore|Chinar Bagh - Khyber Block, Chinar Bagh|14000000|1|1|4500
Lahore|DHA Phase 6 - Block K, DHA Phase 6|266600000|6|0|9000
Lahore|DHA Phase 2, DHA Defence|250000000|5|6|9000
Lahore|Dawood Residency Housing Scheme, Defence Road|17000000|6|6|1125
Lahore|Jubilee Town - Block F, Jubilee Town|20000000|5|6|1125
Lahore|LDA Avenue, Lahore|36000000|6|6|2250
Lahore|Jubilee Town - Block F, Jubilee Town|23000000|6|7|1125
Lahore|Jubilee Town - Block E, Jubilee Town|22000000|5|6|1125
Lahore|DHA 9 Town, DHA Defence|25000000|3|4|1125
Lahore|DHA Phase 6 - Block F, DHA Phase 6|60500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|68500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|67500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|60000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|107500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|90000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|87500000|5|6|4500
Lahore|Eden Boulevard Housing Scheme, College Road|18000000|3|5|900
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|28500000|5|6|2250
Lahore|Bahria Town - Quaid Block, Bahria Town - Sector E|5800000|1|1|495
Lahore|DHA Phase 5, DHA Defence|220000000|6|7|9000
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|16000000|3|5|1125
Lahore|DHA Phase 7, DHA Defence|69500000|5|6|4500
Lahore|DHA Phase 6 - Block K, DHA Phase 6|76500000|5|7|4500
Lahore|Allama Iqbal Town, Lahore|47500000|7|7|2250
Lahore|Park View City - Tulip Overseas, Park View City|15500000|4|4|1125
Lahore|DHA 9 Town, DHA Defence|20500000|3|4|1125
Lahore|DHA Phase 5, DHA Defence|92500000|5|6|4500
Lahore|DHA Phase 7 - Block S, DHA Phase 7|75000000|5|6|5400
Lahore|Jubilee Town - Block C, Jubilee Town|12500000|3|3|675
Lahore|Mohlanwal Scheme, Lahore|10000000|3|3|675
Lahore|Bismillah Housing Scheme, GT Road|33000000|5|5|1688
Lahore|Al-Ahmad Garden Housing Scheme, GT Road|16500000|5|6|1125
Lahore|Bismillah Housing Scheme, GT Road|17000000|5|5|1125
Lahore|DHA Phase 7, DHA Defence|57000000|4|6|2250
Lahore|DHA Phase 6, DHA Defence|79500000|5|6|4950
Lahore|DHA Phase 6, DHA Defence|122500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|98500000|5|6|4500
Lahore|DHA Phase 8, DHA Defence|110000000|6|6|4500
Lahore|DHA Phase 7, DHA Defence|76500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|71500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|79500000|5|6|4500
Lahore|Bahria Town - Jinnah Extension Block, Bahria Town - Sector E|3573000|2|2|1012
Lahore|DHA Phase 7, DHA Defence|70000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|75000000|5|6|4500
Lahore|Grand Heights 8, Bahria Town - Iqbal Block|7500000|1|1|495
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|28500000|5|7|2250
Lahore|Bahria Town, Lahore|24000000|3|5|1350
Lahore|Wapda Town Phase 1, Wapda Town|21000000|3|4|1125
Lahore|Beacon House Society, Lahore|50000000|5|6|3375
Lahore|DHA Phase 6, DHA Defence|86400000|5|6|5400
Lahore|Park View City - Tulip Overseas, Park View City|17500000|4|5|1125
Lahore|DHA Phase 6 - Block B, DHA Phase 6|134500000|6|7|4950
Lahore|DHA Phase 7, DHA Defence|105000000|5|6|4500
Lahore|Bismillah Housing Scheme, GT Road|31500000|6|6|1575
Lahore|Bismillah Housing Scheme, GT Road|23000000|5|6|1215
Lahore|Valencia - Block K, Valencia Housing Society|37500000|5|6|2250
Lahore|College Road, Lahore|11500000|3|4|900
Lahore|Johar Town, Lahore|33000000|5|6|1800
Lahore|DHA Phase 7, DHA Defence|71500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|70000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|59000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|75500000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|110000000|6|6|4500
Lahore|DHA Phase 6, DHA Defence|127500000|6|6|4500
Lahore|DHA Phase 7, DHA Defence|140000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|117500000|5|6|4500
Lahore|Canal Garden - Block E, Canal Garden|13500000|4|4|675
Lahore|DHA Phase 6 - Block J, DHA Phase 6|400000000|5|6|9000
Lahore|DHA Phase 6, DHA Defence|80000000|5|6|4500
Lahore|Canal Garden, Lahore|14500000|4|4|675
Lahore|DHA Phase 6, DHA Defence|165000000|6|7|4500
Lahore|Park View City, Lahore|15500000|4|5|1125
Lahore|Paragon City - Woods Block, Paragon City|23500000|3|4|1125
Lahore|Kahna, Lahore|6700000|3|3|675
Lahore|Barki Road, Cantt|55000000|2|3|22500
Lahore|Bahria Town - Nishtar Block, Bahria Town - Sector E|7500000|1|1|495
Lahore|DHA Phase 3, DHA Defence|180000000|5|6|9000
Lahore|DHA Phase 6, DHA Defence|80000000|5|6|4500
Lahore|DHA Phase 7 - Block R, DHA Phase 7|67000000|5|6|4500
Lahore|Architects Engineers Housing Society, Lahore|38000000|6|6|3150
Lahore|Labor Colony, Lahore|2300000|2|2|675
Lahore|DHA Phase 6, DHA Defence|79000000|5|5|4500
Lahore|Chinar Bagh, Lahore|9000000|3|3|1125
Lahore|DHA Phase 6, DHA Defence|81500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|134500000|6|6|4500
Lahore|DHA Phase 7, DHA Defence|75000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|110000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|300000000|6|6|7650
Lahore|DHA Phase 6, DHA Defence|84500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|103500000|5|6|4500
Lahore|Paragon City - Imperial Block, Paragon City|42500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|82500000|5|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|28000000|5|6|2250
Lahore|DHA Phase 5 - Block A, DHA Phase 5|335000000|6|7|9000
Lahore|Khuda Buksh Colony, Cantt|8500000|3|3|675
Lahore|DHA Phase 6, DHA Defence|85000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|83000000|5|6|4500
Lahore|Salli Town, Lahore|16500000|3|3|900
Lahore|Rehan Garden Phase 2, Rehan Garden|6500000|2|2|675
Lahore|Khayaban-e-Amin - Block M, Khayaban-e-Amin|24000000|5|6|2250
Lahore|Bahria Town - Sector E, Bahria Town|110000000|6|7|4500
Lahore|DHA Phase 7, DHA Defence|79900000|5|6|4500
Lahore|DHA 11 Rahbar Phase 2 - Block K, DHA 11 Rahbar Phase 2|21500000|3|4|1350
Lahore|Chinar Bagh, Lahore|8400000|4|4|1125
Lahore|DHA 9 Town, DHA Defence|19800000|3|4|1125
Lahore|DHA Phase 7 - Block S, DHA Phase 7|74900000|5|6|4500
Lahore|DHA Phase 8, DHA Defence|65000000|5|6|4500
Lahore|DHA Phase 6 - Block K, DHA Phase 6|77500000|5|6|4500
Lahore|Paragon City - Woods Block, Paragon City|45500000|4|5|2250
Lahore|Paragon City - Imperial Block, Paragon City|25000000|3|4|1125
Lahore|DHA Phase 6 - Block N, DHA Phase 6|295000000|6|7|4500
Lahore|Askari 11, Askari|31500000|3|4|2250
Lahore|DHA Phase 7 - Block U, DHA Phase 7|390000000|6|7|9000
Lahore|DHA Phase 6 - Block N, DHA Phase 6|89900000|5|6|4500
Lahore|DHA Phase 7 - Block Q, DHA Phase 7|100000000|5|6|4500
Lahore|DHA Phase 6 - Block E, DHA Phase 6|440000000|6|7|9000
Lahore|Bahria Town - Babar Block, Bahria Town - Sector A|11500000|2|2|900
Lahore|Bahria Town - Sector C, Bahria Town|29600000|5|6|2250
Lahore|Bahria Town - Sector E, Bahria Town|7000000|1|1|495
Lahore|Bahria Town - Sector A, Bahria Town|16500000|3|0|1102
Lahore|DHA Phase 6 - Block B, DHA Phase 6|72100000|5|6|4500
Lahore|OPF Housing Scheme, Lahore|65000000|5|6|3825
Lahore|Bahria Town - Overseas B, Bahria Town - Overseas Enclave|28000000|5|6|2250
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|17000000|3|4|1125
Lahore|Canal Garden, Lahore|5600000|1|1|450
Lahore|Bahria Town - Sector C, Bahria Town|17500000|3|4|1125
Lahore|DHA Phase 5, DHA Defence|78000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|51500000|4|5|2250
Lahore|Bahria Town - Johar Block, Bahria Town - Sector E|5475000|0|1|360
Lahore|DHA 9 Town, DHA Defence|19300000|3|4|1125
Lahore|DHA Phase 8, DHA Defence|43000000|4|5|2250
Lahore|DHA Phase 5, DHA Defence|49500000|4|5|2250
Lahore|DHA 9 Town - Block A, DHA 9 Town|24500000|3|4|1125
Lahore|Park View City, Lahore|16000000|4|5|1125
Lahore|Park View City, Lahore|11200000|3|4|788
Lahore|Architects Engineers Housing Society, Lahore|41600000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|115000000|6|6|4500
Lahore|Park View City, Lahore|31000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|180000000|6|6|4500
Lahore|DHA Phase 7, DHA Defence|97500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|195000000|6|6|4500
Lahore|DHA Phase 7, DHA Defence|64100000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|75000000|5|6|4500
Lahore|Central Park Housing Scheme, Lahore|15500000|4|5|1125
Lahore|DHA Phase 6 - Block C, DHA Phase 6|115000000|5|6|4500
Lahore|DHA Phase 6 - Block K, DHA Phase 6|111500000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|21000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|550000000|7|7|18000
Lahore|Bahria Town, Lahore|18500000|3|4|1125
Lahore|Central Park - Block G, Central Park Housing Scheme|33000000|4|5|2250
Lahore|Central Park - Block BB, Central Park Housing Scheme|24000000|4|5|1125
Lahore|DHA Phase 5, DHA Defence|260000000|6|6|9000
Lahore|DHA Phase 4, DHA Defence|59000000|5|6|4500
Lahore|Bahria Town - Sector F, Bahria Town|20000000|3|3|1125
Lahore|DHA Phase 4 - Block DD, DHA Phase 4|59900000|5|6|3375
Lahore|PAF Falcon Complex, Gulberg|135000000|5|5|4500
Lahore|Tajpura - Block D, Tajpura|17000000|4|5|900
Lahore|Shadab Garden, Lahore|14500000|4|5|900
Lahore|DHA Phase 6, DHA Defence|170000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|112500000|6|6|4500
Lahore|DHA Phase 6, DHA Defence|490000000|7|0|9000
Lahore|DHA Phase 6, DHA Defence|390000000|5|6|9000
Lahore|DHA Phase 6, DHA Defence|120000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|235000000|5|6|9000
Lahore|DHA Phase 6, DHA Defence|250000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|245000000|6|6|4500
Lahore|DHA 9 Town, DHA Defence|19000000|3|4|1350
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|16200000|3|5|1125
Lahore|DHA Phase 7, DHA Defence|58500000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|18800000|3|4|1125
Lahore|Formanites Housing Scheme, Lahore|32500000|5|6|2250
Lahore|DHA Phase 7, DHA Defence|82600000|5|7|4950
Lahore|DHA Phase 6 - Block K, DHA Phase 6|118000000|5|6|4500
Lahore|DHA Phase 6 - Block A, DHA Phase 6|295000000|7|7|4500
Lahore|DHA Phase 6 - Block L, DHA Phase 6|240000000|5|6|4500
Lahore|Bahria Town - Nishtar Extension Block, Bahria Town - Sector E|20000000|3|4|1125
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|87000000|5|6|4500
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|84000000|5|7|4500
Lahore|DHA Phase 4 - Block FF, DHA Phase 4|90000000|5|5|4500
Lahore|Askari 10 - Sector D, Askari 10|46000000|4|4|2250
Lahore|Askari 10 - Sector B, Askari 10|47000000|4|4|2250
Lahore|Askari 10 - Sector B, Askari 10|45000000|4|4|2250
Lahore|Askari 10 - Sector F, Askari 10|54000000|4|4|3038
Lahore|DHA Phase 5, DHA Defence|225000000|6|6|4500
Lahore|DHA Phase 5, DHA Defence|215000000|6|6|4500
Lahore|DHA Phase 6, DHA Defence|240000000|6|6|4500
Lahore|DHA Phase 6, DHA Defence|410000000|6|6|9000
Lahore|Park View City, Lahore|17000000|4|5|1125
Lahore|DHA Phase 6, DHA Defence|110000000|5|6|4950
Lahore|DHA Phase 5, DHA Defence|242500000|6|6|4500
Lahore|Bedian Road, Lahore|120000000|4|5|54000
Lahore|Formanites Housing Scheme, Lahore|36000000|5|5|2250
Lahore|DHA Phase 7 - Block S, DHA Phase 7|61500000|5|6|4500
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|28000000|5|6|2250
Lahore|Central Park - Block F, Central Park Housing Scheme|34500000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|77100000|5|6|4500
Lahore|DHA Phase 6 - Block A, DHA Phase 6|41000000|4|5|2250
Lahore|Bahria Town - Safari Villas, Bahria Town - Sector B|17500000|3|4|1125
Lahore|DHA Phase 5 - Block B, DHA Phase 5|29000000|4|5|1125
Lahore|DHA 9 Town, DHA Defence|19100000|3|4|1125
Lahore|Wapda Town Phase 1, Wapda Town|120000000|6|6|9000
Lahore|Wapda Town Phase 1, Wapda Town|40000000|5|6|2250
Lahore|DHA Phase 6 - Block K, DHA Phase 6|78600000|5|6|4500
Lahore|Askari 10 - Sector S, Askari 10|82500000|5|5|3375
Lahore|Askari 10 - Sector E, Askari 10|44000000|3|3|2250
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|27000000|4|5|2250
Lahore|DHA Phase 7 - Block S, DHA Phase 7|77500000|5|6|4500
Lahore|Askari 10 - Sector F, Askari 10|34000000|3|3|2250
Lahore|Barki Road, Cantt|190000000|6|7|45000
Lahore|Park View City, Lahore|15500000|4|5|1125
Lahore|Park View City, Lahore|16000000|4|5|1125
Lahore|Park View City, Lahore|11200000|3|4|788
Lahore|DHA Phase 6, DHA Defence|84000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|62500000|3|4|4500
Lahore|Park View City, Lahore|17500000|4|4|1125
Lahore|Park View City, Lahore|19500000|4|4|1125
Lahore|DHA Phase 7, DHA Defence|74500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|90000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|74900000|5|6|4500
Lahore|DHA Phase 6 - Block K, DHA Phase 6|440000000|6|7|9900
Lahore|DHA Phase 5, DHA Defence|265000000|6|6|9000
Lahore|Central Park Housing Scheme, Lahore|20000000|3|4|1125
Lahore|Wapda Town Phase 1 - Block K3, Wapda Town Phase 1|39000000|5|6|2250
Lahore|Al Jalil Garden, Lahore|27500000|6|6|2250
Lahore|Park View City, Lahore|23000000|4|4|1125
Lahore|DHA Phase 5 - Block L, DHA Phase 5|150000000|10|7|4500
Lahore|Lake City - Sector M-7B, Lake City|22800000|4|4|1125
Lahore|Lake City - Sector M-7A, Lake City|30000000|6|7|1575
Lahore|Askari 10 - Sector F, Askari 10|47000000|4|4|2700
Lahore|DHA Phase 7 - Block P, DHA Phase 7|87500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|76500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|375000000|5|6|9000
Lahore|DHA Phase 7 - Block R, DHA Phase 7|105000000|5|6|4500
Lahore|Canal Bank Housing Scheme, Lahore|17000000|3|5|1125
Lahore|Johar Town Phase 1, Johar Town|64200000|5|6|2700
Lahore|DHA Phase 6, DHA Defence|144500000|5|6|4500
Lahore|Johar Town, Lahore|58800000|5|6|2475
Lahore|OPF Housing Scheme, Lahore|39000000|6|6|2250
Lahore|DHA Phase 6, DHA Defence|144500000|5|6|4500
Lahore|Park View City, Lahore|19500000|4|5|1125
Lahore|Valencia Housing Society, Lahore|49900000|5|6|2250
Lahore|DHA Phase 6 - Block K, DHA Phase 6|129500000|5|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|6000000|1|1|518
Lahore|DHA 9 Town, DHA Defence|21000000|3|4|1125
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|27000000|3|5|1125
Lahore|DHA Phase 7 - Block P, DHA Phase 7|65600000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|120000000|5|6|4500
Lahore|Wapda Town Phase 1 - Block E2, Wapda Town Phase 1|44500000|5|6|2250
Lahore|Park View City, Lahore|22000000|4|4|1125
Lahore|Eden Lane Villas 2, Eden|21000000|3|3|2250
Lahore|Eden Residencia, Eden|16500000|5|4|900
Lahore|DHA Phase 7 - Block S, DHA Phase 7|69000000|5|6|4500
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|67500000|5|6|4500
Lahore|DHA Phase 7 - Block S, DHA Phase 7|65000000|5|6|4500
Lahore|DHA Phase 7 - Block Q, DHA Phase 7|88500000|5|7|4500
Lahore|Penta Square By DHA Lahore, DHA Phase 5|40000000|3|4|1710
Lahore|Askari 11 - Sector B Apartments, Askari 11|28000000|3|3|2250
Lahore|Askari 11 - Sector B Apartments, Askari 11|33000000|4|5|2700
Lahore|Shahkam Chowk, Lahore|18500000|1|2|832
Lahore|Wapda Town Phase 1, Wapda Town|149800000|7|6|9000
Lahore|PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme|55500000|5|6|4500
Lahore|Architects Engineers Housing Society, Lahore|44800000|5|6|2250
Lahore|DHA 11 Rahbar Phase 2, DHA 11 Rahbar|22800000|4|4|1125
Lahore|Johar Town Phase 2, Johar Town|104800000|5|6|4500
Lahore|Johar Town Phase 2, Johar Town|42500000|7|6|1688
Lahore|Model Town, Lahore|140000000|6|6|5400
Lahore|DHA Phase 6, DHA Defence|83500000|7|6|4500
Lahore|DHA Phase 6, DHA Defence|69900000|5|6|4500
Lahore|Bedian Road, Lahore|22500000|1|1|13500
Lahore|DHA Phase 7, DHA Defence|67500000|5|6|4500
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|63500000|5|6|4500
Lahore|DHA 9 Town - Block A, DHA 9 Town|21000000|4|5|1125
Lahore|Wapda Town Phase 1 - Block K2, Wapda Town Phase 1|38000000|5|6|2250
Lahore|DHA 11 Rahbar Phase 1 - Block B, DHA 11 Rahbar Phase 1|48000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|265000000|6|7|9000
Lahore|Dream Gardens Phase 2, Dream Gardens|20000000|4|5|1125
Lahore|DHA Phase 5, DHA Defence|47500000|4|5|2250
Lahore|DHA 9 Town, DHA Defence|20800000|3|4|1125
Lahore|Askari 11 - Sector D, Askari 11|31500000|3|4|2250
Lahore|PAF Officers Colony, Cantt|50000000|7|7|2700
Lahore|Pace Woodlands, Bedian Road|32500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|77500000|5|6|4500
Lahore|State Life Housing Society, Lahore|52000000|5|6|4500
Lahore|Johar Town Phase 2, Johar Town|21500000|3|4|1125
Lahore|Johar Town Phase 2, Johar Town|30500000|5|5|1125
Lahore|PIA Housing Scheme, Lahore|49900000|6|6|2475
Lahore|Tariq Gardens, Lahore|46500000|5|6|2250
Lahore|OPF Housing Scheme, Lahore|39800000|5|6|2250
Lahore|Model Town, Lahore|99900000|4|6|4500
Lahore|DHA 11 Rahbar, Lahore|18000000|4|4|1125
Lahore|PIA Housing Scheme, Lahore|46500000|5|6|2250
Lahore|DHA Phase 5, DHA Defence|350000000|5|6|9000
Lahore|DHA Phase 4 - Block DD, DHA Phase 4|72500000|6|7|4500
Lahore|Bahria Town - Jasmine Block, Bahria Town - Sector C|29600000|5|6|2250
Lahore|DHA Phase 6 - Block K, DHA Phase 6|84000000|5|6|4500
Lahore|State Life Housing Society, Lahore|34000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|540000000|0|0|9000
Lahore|Allama Iqbal Town, Lahore|13000000|4|3|788
Lahore|Askari 10, Askari|38500000|3|4|2250
Lahore|DHA Phase 1 - Block M, DHA Phase 1|69900000|6|7|4500
Lahore|Valencia Housing Society, Lahore|140000000|7|6|9450
Lahore|Wapda Town Phase 1, Wapda Town|95000000|8|6|9000
Lahore|Lake City - Sector M-7A, Lake City|23000000|4|4|1575
Lahore|Dream Gardens, Defence Road|25500000|4|5|1125
Lahore|Park View City, Lahore|18500000|4|4|1125
Lahore|Park View City, Lahore|20000000|4|4|1125
Lahore|Askari 10 - Sector F, Askari 10|39000000|3|3|2250
Lahore|Dream Gardens, Defence Road|26000000|4|5|1125
Lahore|Johar Town Phase 2, Johar Town|29900000|5|5|1125
Lahore|Johar Town Phase 2, Johar Town|42300000|5|5|1688
Lahore|Johar Town, Lahore|39600000|5|6|2250
Lahore|Faisal Town, Lahore|62000000|7|6|2250
Lahore|Punjab Coop Housing Society, Lahore|59900000|7|6|4500
Lahore|Lake City, Raiwind Road|51900000|7|6|2250
Lahore|Wapda Town Phase 1, Wapda Town|49900000|7|6|2250
Lahore|PCSIR Housing Scheme, Lahore|93500000|5|6|4500
Lahore|Bahria Town - Sector A, Bahria Town|5100000|0|1|405
Lahore|DHA 9 Town, DHA Defence|21900000|3|4|1125
Lahore|Bahria Town - Janiper Block, Bahria Town - Sector C|43000000|5|6|2250
Lahore|DHA Phase 6, DHA Defence|77000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|77500000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|21500000|4|6|1125
Lahore|Eden Boulevard - Block A, Eden Boulevard Housing Scheme|28000000|4|5|1125
Lahore|DHA Phase 7, DHA Defence|69800000|5|7|4500
Lahore|Park View City, Lahore|11200000|3|4|788
Lahore|Park View City, Lahore|31000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|98000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|86500000|5|6|4500
Lahore|Askari 10, Askari|55000000|3|3|2250
Lahore|Askari 10 - Sector F, Askari 10|34000000|3|3|2250
Lahore|Park View City, Lahore|19500000|4|4|1125
Lahore|Allama Iqbal Town, Lahore|55000000|5|7|2250
Lahore|Park View City, Lahore|30000000|5|6|2250
Lahore|Model Town, Lahore|85000000|5|6|4500
Lahore|Valencia Housing Society, Lahore|169800000|6|6|9000
Lahore|Johar Town Phase 2, Johar Town|32000000|5|5|1125
Lahore|DHA Phase 7 - Block R, DHA Phase 7|87500000|5|6|4500
